Date,State,Town,Longitude,Latitude,Sighting
10/14/17,MD,Bowie,-76.7,39,1
10/14/17,MD,Bowie,-76.7,39,1
10/14/17,CA,Sea Ranch,-123.5,38.7,1
10/14/17,ON,Burlington,-79.8,43.3,4
10/14/17,NLE,GarcÃ­a,-100.6,25.8,2
10/14/17,MI,Cedar River,-87.3,45.5,1
10/14/17,MO,Charleston,-89.3,36.9,3
10/14/17,IL,Urbana,-88.2,40.1,4
10/14/17,IN,Bloomington,-86.5,39.2,5
10/14/17,MD,Middletown,-77.6,39.4,3
10/14/17,LA,Lillie,-92.7,32.9,3
10/14/17,LA,Monroe,-92.1,32.6,5
10/14/17,TX,Boerne,-98.7,29.8,5
10/14/17,ON,Kingston,-76.5,44.2,1
10/14/17,VA,Evington,-79.3,37.2,1
10/14/17,IN,Kendallville,-85.3,41.4,1
10/14/17,TX,League City,-95.1,29.5,1
10/14/17,MI,Huron Charter Township,-83.4,42.1,1
10/14/17,KS,Lebo,-95.7,38.5,40
10/14/17,KS,Topeka,-95.6,39,3
10/14/17,OH,Sharonville,-84.4,39.3,7
10/14/17,OH,Mason,-84.3,39.4,2
10/14/17,OH,Glendale,-84.5,39.3,3
10/14/17,OH,Sharonville,-84.4,39.3,3
10/14/17,OH,Mason,-84.3,39.4,4
10/14/17,PA,Forksville,-76.6,41.5,1
10/14/17,TX,Canyon Lake,-98.3,29.9,1
10/14/17,WV,Fairmont,-80.1,39.5,17
10/14/17,ME,Cape Elizabeth,-70.2,43.6,1
10/14/17,NS,Mahone Bay,-64.3,44.5,1
10/14/17,PA,Kennett Square,-75.7,39.9,1
10/14/17,OH,Cleveland,-81.7,41.5,2
10/14/17,ON,Kingston,-76.6,44.2,1
10/14/17,ON,Oakville,-79.7,43.4,7
10/14/17,PA,Allentown,-75.4,40.6,1
10/14/17,TX,Montgomery,-95.7,30.4,3
10/14/17,IN,Middletown,-85.4,40,1
10/14/17,TX,Round Rock,-97.7,30.5,1
10/14/17,TX,Pflugerville,-97.6,30.5,2
10/14/17,MD,Annapolis,-76.5,38.9,9
10/14/17,MD,Catonsville,-76.8,39.3,1
10/14/17,OK,Norman,-97.4,35.2,3
10/14/17,TX,Round Rock,-97.7,30.5,2
10/14/17,MD,Port Republic,-76.5,38.5,1
10/14/17,KS,Perry,-95.4,39.1,14
10/14/17,KS,Perry,-95.4,39.1,4
10/14/17,COA,Saltillo,-101,25.4,1
10/14/17,TN,Nunnelly,-87.5,35.9,1
10/13/17,ON,Wheatley,-82.5,42.1,36
10/13/17,TX,Pflugerville,-97.6,30.5,2
10/13/17,TX,Pflugerville,-97.6,30.5,2
10/13/17,NJ,Lacey Township,-74.2,39.8,1
10/13/17,TX,San Antonio,-98.5,29.4,5
10/13/17,KY,Nicholasville,-84.5,37.9,1
10/13/17,IL,Chicago,-87.7,42,3
10/13/17,ME,Bath,-69.8,43.9,1
10/13/17,MI,Grosse Pointe Shores,-82.9,42.4,1
10/13/17,ON,Lakeshore,-82.8,42.3,25
10/13/17,IN,Fishers,-86,39.9,2
10/13/17,OH,Oregon,-83.4,41.7,1
10/13/17,ON,Lakeshore,-82.9,42.2,8
10/13/17,TX,Rockwall,-96.4,32.9,3
10/13/17,IL,Northbrook,-87.8,42.1,4
10/13/17,MA,Springfield,-72.6,42.1,3
10/13/17,MI,Beverly Hills,-83.2,42.5,1
10/13/17,OH,Cincinnati,-84.5,39.1,2
10/13/17,MI,Bete Gris Preserve,-87.9,47.4,1
10/13/17,TX,Abilene,-99.7,32.4,1
10/13/17,IN,Berne,-85,40.6,4
10/13/17,MI,Holland,-86.1,42.8,1
10/13/17,NJ,Morristown,-74.5,40.8,1
10/13/17,OH,Struthers,-80.6,41.1,1
10/13/17,GA,Thomson,-82.5,33.5,1
10/13/17,GA,Thomson,-82.5,33.5,1
10/13/17,KS,Lenexa,-94.8,39,1
10/13/17,MO,Thayer,-91.6,36.5,1
10/13/17,TX,Boerne,-98.7,29.8,1
10/13/17,IL,Beach Park,-87.9,42.4,1
10/13/17,TX,McKinney,-96.7,33.2,5
10/13/17,OH,Sidney,-84.2,40.3,2
10/13/17,IL,Downers Grove,-88,41.8,1
10/13/17,IL,Champaign,-88.3,40.1,4
10/13/17,KS,Belleville,-97.6,39.8,1
10/13/17,PA,Bally,-75.6,40.4,1
10/13/17,OH,Port Clinton,-82.9,41.5,4
10/13/17,TX,Marble Falls,-98.3,30.6,2
10/13/17,SC,Hilton Head Island,-80.8,32.2,3
10/13/17,KS,Andover,-97.1,37.7,8
10/13/17,IN,Fortville,-85.8,39.9,3
10/13/17,OK,Tulsa,-96,36.1,3
10/13/17,TX,Round Rock,-97.7,30.5,4
10/13/17,MO,Branson,-93.3,36.7,7
10/13/17,MD,Bethesda,-77.2,39,6
10/13/17,KY,Lexington,-84.5,38,1
10/13/17,VA,Springfield,-77.3,38.8,2
10/13/17,MI,Harrisville,-83.3,44.6,3
10/13/17,NY,Nyack,-73.9,41.1,4
10/13/17,NY,Kingston,-74,42,1
10/13/17,TX,Dripping Springs,-98.1,30.3,9
10/13/17,NJ,Magnolia,-75,39.8,2
10/13/17,ON,Pickering,-79.1,43.8,1
10/13/17,NH,Bartlett,-71.2,44.1,1
10/13/17,MO,Lee's Summit,-94.4,38.9,2
10/13/17,MI,Saint Clair Shores,-82.9,42.5,1
10/13/17,TX,Austin,-97.7,30.3,1
10/13/17,MI,Saint Clair Shores,-82.9,42.5,1
10/13/17,IA,Riverside,-91.6,41.5,5
10/13/17,NY,Bay Shore,-73.2,40.6,9
10/13/17,IA,Riverside,-91.5,41.4,10
10/13/17,VA,Vienna,-77.3,38.9,1
10/13/17,KS,Overland Park,-94.7,39,6
10/13/17,IL,Oak Park,-87.8,41.9,1
10/13/17,OH,Washington Court House,-83.4,39.5,2
10/13/17,PA,Uniontown,-79.7,39.9,2
10/13/17,CT,Meriden,-72.8,41.5,3
10/13/17,NJ,City of Cape May,-74.9,38.9,3
10/13/17,TX,Arlington,-97.2,32.7,1
10/13/17,TX,Arlington,-97.2,32.6,2
10/13/17,OK,Oklahoma City,-97.6,35.6,7
10/13/17,MO,Kirkwood,-90.4,38.6,1
10/13/17,IL,Chicago,-87.8,42,1
10/13/17,OK,Enid,-97.9,36.4,6
10/13/17,IL,Chicago,-87.7,41.9,1
10/13/17,IL,South Barrington,-88.1,42.1,1
10/13/17,OK,Stillwater,-97.1,36.1,12
10/13/17,NY,Nyack,-73.9,41.1,4
10/13/17,ON,Chatham-Kent,-82.2,42.4,2
10/13/17,ON,Ottawa,-75.7,45.4,1
10/13/17,OK,Enid,-97.9,36.4,4
10/13/17,IL,Wilmette,-87.7,42.1,20
10/13/17,TX,Pipe Creek,-98.8,29.7,11
10/13/17,NC,Lake Toxaway,-82.9,35.1,15
10/13/17,NY,Melrose,-73.6,42.8,3
10/13/17,IL,Arlington Heights,-88,42.1,4
10/13/17,IN,Fort Wayne,-85.1,41.1,1
10/13/17,ON,Toronto,-79.5,43.6,5
10/13/17,TX,Denton,-97.1,33.2,6
10/13/17,TX,Austin,-97.7,30.3,2
10/13/17,IL,Mokena,-87.9,41.5,1
10/13/17,TX,San Antonio,-98.4,29.6,1
10/13/17,OH,Fremont,-83.1,41.4,20
10/13/17,PA,Elizabethtown,-76.6,40.2,1
10/13/17,IL,Urbana,-88.2,40.1,9
10/13/17,TX,Dallas,-96.7,32.8,20
10/13/17,NJ,Glen Ridge,-74.2,40.8,1
10/13/17,QC,Dunham,-72.8,45.1,1
10/13/17,ON,Morpeth,-81.8,42.4,3
10/13/17,NY,Grand Island,-79,43,5
10/13/17,MO,North Kansas City,-94.6,39.1,1
10/13/17,OH,Port Clinton,-82.9,41.5,8
10/13/17,TX,Cherokee,-98.7,31,2
10/13/17,TX,Cherokee,-98.7,31,15
10/13/17,TX,Cherokee,-98.7,31,10
10/13/17,TX,Cherokee,-98.7,31,11
10/13/17,TX,West Lake Hills,-97.8,30.3,15
10/13/17,NE,Grand Island,-98.4,40.9,2
10/13/17,VA,Arlington,-77.1,38.9,6
10/13/17,VA,Arlington,-77.1,38.9,6
10/13/17,TX,Duncanville,-96.9,32.7,40
10/13/17,OH,Bluffton,-83.9,40.9,5
10/13/17,IN,Hebron,-87.3,41.2,6
10/13/17,OH,Hudson,-81.4,41.3,2
10/13/17,VA,Gainesville,-77.6,38.8,3
10/13/17,OK,Norman,-97.4,35.2,10
10/13/17,TX,Amarillo,-101.8,35.2,1
10/13/17,TX,Round Rock,-97.7,30.5,5
10/13/17,GA,Blue Ridge,-84.3,35,2
10/13/17,IN,West Point,-87,40.3,7
10/13/17,NY,Bridgehampton,-72.3,41,1
10/13/17,TX,Ferris,-96.7,32.5,1
10/13/17,TX,Cooper,-95.7,33.4,2
10/13/17,AZ,Goodyear,-112.4,33.5,1
10/13/17,OH,Richfield,-81.6,41.2,1
10/13/17,IL,Le Roy,-88.7,40.3,5
10/13/17,ON,Burlington,-79.8,43.3,1
10/13/17,CA,Ramona,-116.9,33,1
10/13/17,AZ,Glendale,-112.2,33.5,1
10/13/17,CA,Gualala,-123.5,38.8,1
10/13/17,TX,Amarillo,-101.9,35.2,1
10/13/17,NLE,Monterrey,-100.3,25.7,1
10/13/17,WI,Milwaukee,-87.9,43,3
10/13/17,SD,Sioux Falls,-96.7,43.5,1
10/13/17,ME,Wells,-70.6,43.3,4
10/13/17,OK,Muskogee,-95.4,35.8,1
10/13/17,MO,Houston,-92,37.3,2
10/13/17,PA,Harrisburg,-76.9,40.3,1
10/13/17,PA,Harrisburg,-76.8,40.2,1
10/13/17,TX,San Antonio,-98.4,29.6,1
10/13/17,OH,Olmsted Falls,-81.9,41.4,2
10/13/17,VT,Newfane,-72.7,43,1
10/13/17,NY,Cornwall-on-Hudson,-74,41.4,1
10/13/17,IN,Middletown,-85.4,40,1
10/13/17,MA,Worcester,-71.8,42.3,1
10/13/17,TX,Round Rock,-97.7,30.5,3
10/13/17,FL,DeLand,-81.3,29,1
10/13/17,TX,Boerne,-98.8,29.8,11
10/12/17,OK,Eufaula,-95.5,35.2,2
10/12/17,OK,Eufaula,-95.5,35.2,3
10/12/17,TX,Dallas,-96.8,32.9,2
10/12/17,TX,San Antonio,-98.4,29.6,15
10/12/17,AR,Ozark,-93.8,35.5,1
10/12/17,WI,Portage,-89.5,43.5,1
10/12/17,NL,Garcia,-100.4,25.8,1
10/12/17,TX,Dallas,-96.7,32.8,6
10/12/17,NS,Port Medway,-64.5,44.2,1
10/12/17,TX,Little Elm,-96.9,33.2,1
10/12/17,TX,San Antonio,-98.5,29.4,5
10/12/17,TX,Dallas,-96.8,32.9,8
10/12/17,TX,The Colony,-96.9,33.1,10
10/12/17,TX,Canyon Lake,-98.2,29.8,3
10/12/17,TX,Austin,-97.8,30.2,12
10/12/17,TX,Junction,-99.8,30.5,22
10/12/17,NC,Raleigh,-78.6,35.8,1
10/12/17,TX,Prosper,-96.7,33.3,5
10/12/17,TX,Cedar Park,-97.8,30.5,10
10/12/17,TX,Dripping Springs,-98.1,30.3,2
10/12/17,KS,Topeka,-95.7,39.1,1
10/12/17,GA,Gainesville,-83.8,34.3,2
10/12/17,OH,Mansfield,-82.5,40.7,2
10/12/17,OK,Oklahoma City,-97.6,35.5,1
10/12/17,TX,Dripping Springs,-98.1,30.3,6
10/12/17,VA,Wytheville,-81.1,37,1
10/12/17,TX,San Antonio,-98.7,29.5,3
10/12/17,MO,Ozark,-93.2,37,33
10/12/17,MO,Springfield,-93.2,37.1,5
10/12/17,TX,Gause,-96.7,30.7,1
10/12/17,TX,Boerne,-98.6,29.9,2
10/12/17,PA,Newtown,-75,40.3,1
10/12/17,TX,Austin,-97.7,30.3,1
10/12/17,NY,Greenfield Center,-73.8,43.1,1
10/12/17,AZ,Mesa,-111.7,33.5,6
10/12/17,MO,Lee's Summit,-94.4,38.9,4
10/12/17,TX,Arlington,-97.1,32.8,8
10/12/17,OK,Enid,-97.9,36.4,3
10/12/17,FL,Destin,-86.4,30.4,1
10/12/17,TX,Terrell,-96.3,32.7,9
10/12/17,WV,Lewisburg,-80.5,37.8,6
10/12/17,TX,Boerne,-98.6,29.9,6
10/12/17,TX,Cooper,-95.7,33.4,1
10/12/17,MO,Springfield,-93.3,37.1,30
10/12/17,TX,Austin,-97.7,30.4,1
10/12/17,TX,Horseshoe Bay,-98.3,30.5,3
10/12/17,KS,Pittsburg,-94.7,37.4,4
10/12/17,TX,Live Oak,-98.3,29.6,10
10/12/17,LA,Slidell,-89.8,30.3,4
10/12/17,VA,Stafford,-77.4,38.4,1
10/12/17,VT,Norwich,-72.4,43.7,1
10/12/17,QC,Dunham,-72.8,45.1,1
10/12/17,NV,Laughlin,-114.6,35.1,1
10/12/17,OK,Tulsa,-96,36.2,3
10/12/17,TX,Colleyville,-97.1,32.9,1
10/12/17,TX,Dallas,-96.8,32.9,12
10/12/17,KS,Leawood,-94.6,39,1
10/12/17,OH,Pleasantville,-82.6,39.8,1
10/12/17,TX,Southlake,-97.1,32.9,6
10/12/17,PA,Uniontown,-79.7,39.9,1
10/12/17,OK,Guthrie,-97.4,35.9,2
10/12/17,IN,Noblesville,-86,40,1
10/12/17,TX,Royse City,-96.3,32.9,8
10/12/17,OH,Sylvania,-83.7,41.7,2
10/12/17,TX,Bridgeport,-97.8,33.2,10
10/12/17,OK,Tulsa,-96,36.2,9
10/12/17,PA,Ridley Park,-75.3,39.9,1
10/12/17,PA,Marcus Hook,-75.4,39.8,1
10/12/17,QC,Granby,-72.7,45.4,1
10/12/17,LA,Franklin,-91.6,29.7,1
10/12/17,TX,Dallas,-96.7,32.8,1
10/12/17,TX,Austin,-97.7,30.4,1
10/12/17,TX,Plainview,-101.7,34.2,1
10/12/17,OK,Stillwater,-97.2,36.2,2
10/12/17,MO,Lee's Summit,-94.4,38.9,2
10/12/17,TX,Saginaw,-97.4,32.9,10
10/12/17,TX,Crowley,-97.4,32.6,3
10/12/17,MI,Harrisville,-83.3,44.6,1
10/12/17,PA,Wynnewood,-75.3,40,1
10/12/17,GA,Waycross,-82.4,31.2,2
10/12/17,TX,Austin,-97.7,30.4,1
10/12/17,LA,Baton Rouge,-91,30.4,1
10/12/17,OK,Oklahoma City,-97.6,35.6,5
10/12/17,TX,Dublin,-98.4,32.1,30
10/12/17,ON,Leamington,-82.5,41.9,32
10/12/17,KY,Paducah,-88.7,37.1,1
10/12/17,MO,Ozark,-93.2,37,13
10/12/17,KS,Andover,-97.1,37.7,3
10/12/17,TX,Duncanville,-96.9,32.7,12
10/12/17,TX,Mesquite,-96.6,32.8,5
10/12/17,OK,Jenks,-96,36,1
10/12/17,ON,Gravenhurst,-79.3,45,1
10/12/17,OK,Nowata,-95.6,36.7,9
10/12/17,OK,Stillwater,-97.1,36.1,7
10/12/17,TX,The Woodlands,-95.5,30.2,10
10/12/17,TX,Allen,-96.7,33.1,8
10/12/17,WV,Morgantown,-79.9,39.6,2
10/12/17,WV,Morgantown,-79.9,39.6,1
10/12/17,PA,Swarthmore,-75.4,39.9,1
10/12/17,GA,Atlanta,-84.4,33.8,1
10/12/17,ME,Boothbay Harbor,-69.6,43.8,3
10/12/17,OH,Cincinnati,-84.6,39.1,1
10/12/17,IL,Urbana,-88.2,40.1,1
10/12/17,TX,Austin,-97.8,30.2,10
10/12/17,TX,Trophy Club,-97.2,33,3
10/12/17,TX,Everman,-97.3,32.6,6
10/12/17,TX,Addison,-96.8,33,1
10/12/17,KY,Fort Mitchell,-84.6,39,4
10/12/17,GA,Toccoa,-83.3,34.6,1
10/12/17,TX,Plano,-96.9,33,1
10/12/17,TX,Carrollton,-96.9,33,1
10/12/17,PA,Upper Saint Clair,-80.1,40.3,1
10/12/17,KS,Belleville,-97.6,39.8,1
10/12/17,TX,Natalia,-98.8,29.2,16
10/12/17,TX,Rockwall,-96.4,32.9,1
10/12/17,TX,Austin,-97.7,30.3,1
10/12/17,TX,Comfort,-98.7,30,31
10/12/17,OK,Bartlesville,-95.9,36.7,9
10/12/17,TX,Junction,-99.6,30.4,4
10/12/17,CA,Mountain View,-122.1,37.4,1
10/12/17,OH,Washington Court House,-83.4,39.5,1
10/12/17,CA,Mountain View,-122.1,37.4,3
10/12/17,TX,Fort Worth,-97.3,32.6,1
10/12/17,TX,Cherokee,-98.7,31,5
10/12/17,TX,Cherokee,-98.7,31,18
10/12/17,TX,Cherokee,-98.7,31,24
10/12/17,TX,West Lake Hills,-97.8,30.3,18
10/12/17,TX,Allen,-96.6,33.1,15
10/12/17,IN,Plainfield,-86.4,39.7,1
10/12/17,TX,The Colony,-96.9,33.1,5
10/12/17,AR,Hot Springs,-93.1,34.5,8
10/12/17,ON,Ajax,-79,43.8,17
10/12/17,IL,Millstadt,-90.1,38.5,5
10/12/17,TX,Dripping Springs,-98.2,30.2,10
10/12/17,GUA,La Mesa de San JosÃ©,-100.7,20.2,3
10/12/17,NJ,Medford Lakes,-74.6,40,1
10/12/17,TX,Plainview,-101.5,34.2,1
10/12/17,COA,Cd AcuÃ±a,-101,29.3,20
10/12/17,OK,Tulsa,-96,36.2,1
10/12/17,NC,Raleigh,-78.6,35.8,1
10/12/17,GA,Tallulah Falls,-83.4,34.7,1
10/12/17,TX,Dallas,-96.8,32.8,2
10/12/17,TX,Round Rock,-97.7,30.5,1
10/12/17,TX,Round Rock,-97.7,30.5,6
10/11/17,TX,Fort Worth,-97.5,32.8,3
10/11/17,GA,Toccoa,-83.3,34.6,3
10/11/17,PA,Pittsburgh,-80,40.5,1
10/11/17,TX,Junction,-99.6,30.4,3
10/11/17,TX,Rockwall,-96.5,32.9,4
10/11/17,OH,Washington Court House,-83.4,39.5,3
10/11/17,NV,Lovelock,-118.5,40.2,1
10/11/17,AL,Jackson,-87.9,31.5,1
10/11/17,TX,Universal City,-98.3,29.5,1
10/11/17,NJ,Bloomfield,-74.2,40.8,1
10/11/17,TX,Cherokee,-98.7,31,2
10/11/17,TX,Cherokee,-98.7,31,1
10/11/17,TX,Cherokee,-98.7,31,5
10/11/17,NY,Goshen,-74.5,41.3,1
10/11/17,AR,Hot Springs,-93.1,34.5,1
10/11/17,AR,Hot Springs,-93.1,34.5,1
10/11/17,TX,Amarillo,-101.8,35.2,1
10/11/17,TX,Austin,-97.8,30.3,12
10/11/17,MI,Pontiac,-83.3,42.7,2
10/11/17,GA,Rome,-85.2,34.2,1
10/11/17,TX,La Porte,-95,29.7,1
10/11/17,COA,Sabinas,-101.1,27.9,1
10/11/17,AR,Little Rock,-92.3,34.7,3
10/11/17,TX,Midland,-102.1,32,3
10/11/17,TX,Boerne,-98.8,30,1
10/11/17,FL,Sarasota,-82.5,27.3,3
10/11/17,NC,Traphill,-81,36.3,33
10/11/17,TX,Round Rock,-97.7,30.5,1
10/11/17,PA,Center Valley,-75.4,40.5,6
10/11/17,GA,Riceboro,-81.2,31.6,4
10/11/17,FL,Ormond Beach,-81.1,29.3,1
10/11/17,NJ,Beachwood,-74.2,39.9,4
10/11/17,KS,Holcomb,-101,38,1
10/11/17,NY,Bayville,-73.5,40.9,2
10/11/17,ME,Portland,-70.2,43.7,1
10/11/17,TX,Dallas,-96.8,32.9,1
10/11/17,OH,Rockbridge,-82.5,39.6,1
10/11/17,LA,Baton Rouge,-91,30.4,1
10/11/17,GA,Atlanta,-84.2,33.9,1
10/11/17,TX,Dallas,-96.8,32.9,4
10/11/17,TX,White Oak,-94.9,32.5,14
10/11/17,TX,Austin,-97.7,30.3,25
10/11/17,CT,Stratford,-73.1,41.2,6
10/11/17,GUA,AcÃ¡mbaro,-100.7,20,2
10/11/17,PA,Uniontown,-79.7,39.9,1
10/11/17,TX,Ferris,-96.7,32.5,1
10/11/17,GA,Blue Ridge,-84.3,34.9,2
10/11/17,GUA,AcÃ¡mbaro,-100.7,20,2
10/11/17,GA,Blue Ridge,-84.3,34.9,2
10/11/17,NV,Laughlin,-114.6,35.1,2
10/11/17,TX,Little Elm,-96.9,33.2,1
10/11/17,TX,Dallas,-96.8,32.9,2
10/11/17,GA,Dahlonega,-84,34.5,6
10/11/17,OH,Cincinnati,-84.5,39.1,1
10/11/17,TX,Montgomery,-95.7,30.4,1
10/11/17,MO,Lee's Summit,-94.4,38.9,2
10/11/17,PA,Beaver Falls,-80.4,40.8,1
10/11/17,TX,Ferris,-96.7,32.5,1
10/11/17,TX,Houston,-95.6,30,2
10/11/17,TX,San Antonio,-98.5,29.5,1
10/11/17,PA,Philadelphia,-75.2,40,1
10/11/17,LA,Metairie,-90.2,30,1
10/11/17,GA,Morganton,-84.2,34.9,2
10/11/17,MD,Baldwin,-76.5,39.5,7
10/11/17,MD,Baldwin,-76.5,39.5,3
10/11/17,MA,Winthrop,-71,42.4,1
10/11/17,MA,Plymouth,-70.7,42,1
10/11/17,TX,Mexia,-96.4,31.6,1
10/11/17,PA,Ambler,-75.2,40.2,2
10/11/17,NH,Canaan,-72,43.6,1
10/11/17,PA,Perkasie,-75.3,40.4,4
10/11/17,NH,Sandwich,-71.4,43.8,3
10/11/17,TX,Argyle,-97.2,33.1,3
10/11/17,NJ,Medford,-74.8,39.9,1
10/11/17,TX,Odessa,-102.4,31.9,1
10/11/17,TX,Kerrville,-99.1,30,12
10/11/17,MO,Farmington,-90.4,37.7,1
10/11/17,SC,Hilton Head Island,-80.8,32.1,1
10/11/17,OK,Oklahoma City,-97.6,35.5,1
10/11/17,CO,Longmont,-105.1,40.1,1
10/11/17,MA,Barnstable,-70.4,41.6,1
10/11/17,KY,Lexington,-84.5,38,1
10/11/17,MA,Fairhaven,-70.9,41.7,1
10/11/17,NE,Grand Island,-98.4,40.9,1
10/11/17,TX,Pasadena,-95.2,29.7,1
10/11/17,PA,Hawley,-75.2,41.5,20
10/11/17,MA,Harwich,-70.1,41.7,2
10/11/17,NJ,Interlaken,-74,40.2,1
10/11/17,OK,Edmond,-97.5,35.7,3
10/11/17,TX,Fair Oaks Ranch,-98.7,29.7,8
10/11/17,OH,Beavercreek,-84.1,39.7,1
10/11/17,TX,Granbury,-97.8,32.5,5
10/11/17,TX,Mason,-99.2,30.7,10
10/11/17,MA,Chilmark,-70.7,41.3,1
10/11/17,TX,Dublin,-98.4,32.1,5
10/11/17,NJ,Haddonfield,-75,39.9,25
10/11/17,KS,Andover,-97.1,37.7,1
10/11/17,NC,Hayesville,-83.6,35.1,35
10/11/17,TX,Fulshear,-95.9,29.7,11
10/11/17,OH,Canal Fulton,-81.6,40.9,2
10/11/17,NC,Winston-Salem,-80.3,36.2,20
10/11/17,TX,Rosenberg,-95.8,29.5,3
10/11/17,TX,Round Rock,-97.7,30.5,1
10/11/17,FL,Clermont,-81.7,28.5,1
10/11/17,MO,Kirkwood,-90.4,38.6,1
10/11/17,TX,Keller,-97.2,32.9,8
10/11/17,MO,Lee's Summit,-94.4,38.9,1
10/11/17,MO,Lee's Summit,-94.4,38.9,2
10/11/17,NJ,Edison,-74.4,40.5,1
10/11/17,TX,Georgetown,-97.6,30.7,3
10/11/17,TX,Leander,-98,30.5,3
10/11/17,OK,Oklahoma City,-97.6,35.6,4
10/11/17,NC,Raleigh,-78.7,35.9,3
10/11/17,WV,Williamstown,-81.4,39.4,1
10/11/17,TX,Duncanville,-96.9,32.7,2
10/11/17,KS,Newton,-97.3,38,3
10/11/17,TX,San Antonio,-98.5,29.4,3
10/11/17,TX,Springtown,-97.6,33,30
10/11/17,NY,Rocky Point,-72.9,40.9,3
10/11/17,PA,Upper Darby,-75.3,40,1
10/11/17,PA,Swarthmore,-75.4,39.9,1
10/11/17,TX,Aledo,-97.6,32.7,11
10/11/17,NC,Pilot Mountain,-80.5,36.4,3
10/11/17,OH,Mansfield,-82.5,40.7,1
10/11/17,ON,Hamilton,-79.9,43.2,1
10/11/17,TX,De Kalb,-94.6,33.5,4
10/11/17,PA,Pennsburg,-75.5,40.4,1
10/11/17,MA,Springfield,-72.6,42.1,1
10/11/17,CT,New Haven,-72.9,41.3,16
10/11/17,TX,Dallas,-96.8,32.9,4
10/11/17,DC,Washington,-77.1,38.9,1
10/11/17,PA,Philadelphia,-75.1,40,5
10/11/17,PA,Kennett Square,-75.7,39.9,5
10/11/17,OK,Tulsa,-95.9,36.2,13
10/11/17,NJ,Verona,-74.2,40.8,1
10/11/17,NJ,Bloomfield,-74.2,40.8,1
10/11/17,TX,Austin,-97.8,30.2,5
10/11/17,MD,Bethesda,-77.1,39,3
10/11/17,TX,Little Elm,-96.9,33.2,1
10/11/17,TX,San Marcos,-97.9,29.9,5
10/11/17,PA,Emmaus,-75.5,40.5,1
10/11/17,TX,Dallas,-96.8,32.8,2
10/11/17,MA,Worcester,-71.8,42.3,1
10/11/17,NJ,Long Beach Township,-74.2,39.6,25
10/11/17,KS,Atchison,-95.1,39.6,4
10/11/17,NE,Lincoln,-96.7,40.8,2
10/11/17,NY,Bayside,-73.8,40.8,1
10/11/17,PA,Newtown,-75,40.3,1
10/11/17,AZ,Mesa,-111.7,33.5,4
10/11/17,TX,Austin,-97.7,30.3,3
10/11/17,OH,Circleville,-83,39.6,1
10/11/17,IL,Chicago,-87.6,41.9,1
10/11/17,TX,Live Oak,-98.3,29.6,5
10/11/17,PA,Mount Joy,-76.5,40.1,2
10/11/17,PA,Stroudsburg,-75.2,41,2
10/11/17,TX,Petrolia,-98.3,34,3
10/11/17,VT,Windsor,-72.4,43.5,1
10/10/17,ON,Toronto,-79.5,43.6,4
10/10/17,NY,Morrisonville,-73.6,44.6,1
10/10/17,MD,Baltimore,-76.6,39.3,2
10/10/17,MD,Catonsville,-76.8,39.3,3
10/10/17,PA,Bangor,-75.2,40.9,2
10/10/17,NC,Topsail Beach,-77.6,34.4,2
10/10/17,VA,Arlington,-77.1,38.9,2
10/10/17,NY,Bayville,-73.5,40.9,2
10/10/17,VA,Arlington,-77.1,38.9,1
10/10/17,MA,Lunenburg,-71.8,42.6,1
10/10/17,CT,Stamford,-73.5,41.1,1
10/10/17,MA,Falmouth,-70.5,41.6,2
10/10/17,FL,Ormond Beach,-81.1,29.3,1
10/10/17,NC,Candler,-82.7,35.5,1
10/10/17,ON,Golden Lake,-77.3,45.6,1
10/10/17,TX,Saginaw,-97.4,32.9,5
10/10/17,TX,Saginaw,-97.4,32.9,5
10/10/17,NJ,Palmyra,-75,40,1
10/10/17,NJ,Tewksbury,-74.8,40.7,1
10/10/17,ON,Burlington,-79.8,43.3,7
10/10/17,MI,Harrisville,-83.3,44.6,1
10/10/17,PA,Newtown,-75,40.3,8
10/10/17,TX,Hooks,-94.3,33.5,1
10/10/17,TX,Fort Worth,-97.3,33,2
10/10/17,TX,Dallas,-96.8,32.9,5
10/10/17,NJ,Tewksbury,-74.8,40.7,1
10/10/17,IN,Fort Wayne,-85.1,41.1,1
10/10/17,MD,Havre de Grace,-76.1,39.6,4
10/10/17,OH,Rockbridge,-82.5,39.6,1
10/10/17,NH,Charlestown,-72.3,43.2,3
10/10/17,NH,Claremont,-72.3,43.2,1
10/10/17,NY,Melrose,-73.6,42.8,13
10/10/17,NH,Acworth,-72.3,43.2,1
10/10/17,OK,Oklahoma City,-97.5,35.5,1
10/10/17,RI,Cranston,-71.4,41.8,3
10/10/17,TX,Junction,-99.6,30.4,14
10/10/17,TX,Mesquite,-96.6,32.8,1
10/10/17,ON,Princeton,-80.5,43.2,1
10/10/17,IN,Newburgh,-87.4,37.9,1
10/10/17,TX,Carrollton,-96.9,33,8
10/10/17,NJ,Princeton,-74.7,40.3,1
10/10/17,TX,Fort Worth,-97.5,32.8,10
10/10/17,NJ,Bloomfield,-74.2,40.8,6
10/10/17,WV,Union,-80.5,37.6,1
10/10/17,ON,Burlington,-79.8,43.3,6
10/10/17,MA,Worcester,-71.8,42.3,1
10/10/17,OH,Liberty Township,-84.4,39.4,1
10/10/17,TN,Fairview,-87.1,35.9,2
